key,job_url,title,salary,location,experience,education,recruit_count,update_time,company_name,company_link,job_description,language_requirement,industry_requirement,work_time,company_tags,crawl_time,company_industry,company_scale,month_salary_min,month_salary_max,month_salary_avg,location_city,location_province,location_partition,company_scale_min,company_scale_max,recruit_count_parsed,experience_level,has_language_requirement,has_weekend_off,update_time_parsed,category
Java开发,https://www.liepin.com/lptjob/80666307,JAVA开发实习生（投研与资产可视化方向）,400-800元/天,北京-海淀区,实习,本科,招1人,3月5日更新,海南时代共赢私募基金管理合伙企业(有限合伙),https://www.liepin.com/company/21207489/,"岗位职责
1. 项目接力与迭代：负责资产可视化平台前端（Vue）与后端（微服务）的功能扩展与优化。
2. 新平台开发：参与投研平台的架构设计与核心功能实现。
3. 数据 ETL：编写自动化脚本，负责内网服务器 CSV 格式原始数据的清洗、转换及导入（PostgreSQL/Redis）。
4. 系统运维：负责项目的构建、打包及在内网环境下的部署与稳定性维护。
5. AI 流程实践：利用 AI 工具（如 Cursor, ClaudeCode, Copilot 等）快速理解现有逻辑，产出高质量、可维护的代码。

 
任职要求
●全栈技术栈：
○前端：熟练掌握 Vue.js（Vue3 优先），能够实现复杂的数据可视化交互。
○后端：熟悉微服务架构，具备 Java (Spring Cloud) 或类似框架的实际开发经验。
○数据库：熟练编写 SQL，熟悉 PostgreSQL 存储过程及索引优化，了解 Redis 缓存机制。
●AI 辅助开发能力（核心）：
○具备极强的 Prompt Engineering 能力，能够熟练运用 AI 工具进行代码生成、Debug 及重构。
●脚本与工程能力：
○熟练使用 Python 或 Shell 脚本处理文件 IO 与自动化任务。
○熟悉 Linux 环境，了解系统部署流程（Docker、Nginx 配置等）。
●教育背景及经验：
○计算机或软件工程专业，有实习经历者优先，能够快速适应项目节奏并理解业务逻辑。

截止日期：2027年03月05日
招聘人数：1人",,,,[],2026-05-15 14:47:55.992105,基金/证券/期货,1-49人,8700.0,17400.0,13050.0,北京,北京市,华北地区,1.0,49.0,1.0,实习生,False,False,2026-03-05,Java开发
Java开发,https://www.liepin.com/lptjob/80666087,JAVA开发工程师（投研与资产可视化方向）,10-20k,北京-海淀区,应届,本科,招1人,3月5日更新,海南时代共赢私募基金管理合伙企业(有限合伙),https://www.liepin.com/company/21207489/,"岗位职责
1. 项目接力与迭代：负责资产可视化平台前端（Vue）与后端（微服务）的功能扩展与优化。
2. 新平台开发：参与投研平台的架构设计与核心功能实现。
3. 数据 ETL：编写自动化脚本，负责内网服务器 CSV 格式原始数据的清洗、转换及导入（PostgreSQL/Redis）。
4. 系统运维：负责项目的构建、打包及在内网环境下的部署与稳定性维护。
5. AI 流程实践：利用 AI 工具（如 Cursor, ClaudeCode, Copilot 等）快速理解现有逻辑，产出高质量、可维护的代码。

 
任职要求
○前端：熟练掌握 Vue.js（Vue3 优先），能够实现复杂的数据可视化交互。
○后端：熟悉微服务架构，具备 Java (Spring Cloud) 或类似框架的实际开发经验。
○数据库：熟练编写 SQL，熟悉 PostgreSQL 存储过程及索引优化，了解 Redis 缓存机制。
●AI 辅助开发能力（核心）：
○具备极强的 Prompt Engineering 能力，能够熟练运用 AI 工具进行代码生成、Debug 及重构。
●脚本与工程能力：
○熟练使用 Python 或 Shell 脚本处理文件 IO 与自动化任务。
○熟悉 Linux 环境，了解系统部署流程（Docker、Nginx 配置等）。
●教育背景及经验：
○计算机或软件工程专业，有实习经历者优先，能够快速适应项目节奏并理解业务逻辑。

截止日期：2027年03月05日
招聘人数：1人",,,,[],2026-05-15 14:48:19.605285,基金/证券/期货,1-49人,10000.0,20000.0,15000.0,北京,北京市,华北地区,1.0,49.0,1.0,应届生,False,False,2026-03-05,Java开发
Java开发,https://www.liepin.com/lptjob/80635845,Java开发工程师（2027届实习）(MJ033240),薪资面议,上海,实习,本科,招1人,3月4日更新,携程集团,https://www.liepin.com/company/182339/,"职位描述

招聘对象：本、硕、博。

毕业时间：2026 年 9 月至 2027 年 8 月期间毕业（中国大陆以毕业证为准，非中国大陆地区以教育部学位认证为准）且最高学历毕业后无全职工作经验的学生。



你将会负责：

1. 参与携程产品后端系统架构设计与核心模块开发，完成需求分析、技术方案设计、代码实现及质量保障；

2. 参与相关业务线的系统性能优化，包括但不限于代码重构、JVM调优、数据库性能提升及缓存策略设计；

3. 参与构建高可用、高可扩展性旅游服务体系，制定系统容灾降级方案，保障亿级用户服务稳定性。



我们期望你：

1. 深入理解数据结构与算法实现原理，掌握良好的计算机基础知识，具备代码性能调优的敏锐洞察力；

2. 具备编程开发思维，拥有良好的编码习惯，代码结构清晰，字段命名规范，冗余率低；

3. 热爱计算机科学和互联网技术，精通至少一门编程语言（Java/Golang），了解多线程编程，大数据相关技术，对开源项目有浓厚兴趣；

4. 了解数据库编程的基本知识，MySQL等至少一种关系型数据库的原理和操作；

5. 沟通能力强，具有技术驱动业务发展的意识，优秀的分析和解决问题能力，有开源项目贡献经历者优先。

截止日期：2026年05月31日
招聘人数：1人

职位来源：该职位来自第三方企业官网",,,,"['高新技术企业', '技能培训', '五险一金', '年度旅游', '年底双薪', '定期体检', '弹性工作', '节日礼物', '绩效奖金', '带薪年假', '混合办公', '轮岗转岗机会']",2026-05-15 14:51:58.904855,互联网,10000人以上,,,,上海,上海市,华东地区,10000.0,99999.0,1.0,实习生,False,False,2026-03-04,Java开发
Java开发,https://www.liepin.com/lptjob/80634787,Java开发工程师（2027届实习）-北京(MJ033245),薪资面议,北京,实习,本科,招1人,3月4日更新,携程集团,https://www.liepin.com/company/182339/,"职位描述

招聘对象：本、硕、博。

毕业时间：2026 年 9 月至 2027 年 8 月期间毕业（中国大陆以毕业证为准，非中国大陆地区以教育部学位认证为准）且最高学历毕业后无全职工作经验的学生。



你将会负责：

1. 参与携程产品后端系统架构设计与核心模块开发，完成需求分析、技术方案设计、代码实现及质量保障；

2. 参与相关业务线的系统性能优化，包括但不限于代码重构、JVM调优、数据库性能提升及缓存策略设计；

3. 参与构建高可用、高可扩展性旅游服务体系，制定系统容灾降级方案，保障亿级用户服务稳定性。



我们期望你：

1. 深入理解数据结构与算法实现原理，掌握良好的计算机基础知识，具备代码性能调优的敏锐洞察力；

2. 具备编程开发思维，拥有良好的编码习惯，代码结构清晰，字段命名规范，冗余率低；

3. 热爱计算机科学和互联网技术，精通至少一门编程语言（Java/Golang），了解多线程编程，大数据相关技术，对开源项目有浓厚兴趣；

4. 了解数据库编程的基本知识，MySQL等至少一种关系型数据库的原理和操作；

5. 沟通能力强，具有技术驱动业务发展的意识，优秀的分析和解决问题能力，有开源项目贡献经历者优先。

截止日期：2026年05月31日
招聘人数：1人

职位来源：该职位来自第三方企业官网",,,,"['高新技术企业', '技能培训', '五险一金', '年度旅游', '年底双薪', '定期体检', '弹性工作', '节日礼物', '绩效奖金', '带薪年假', '混合办公', '轮岗转岗机会']",2026-05-15 14:52:24.727638,互联网,10000人以上,,,,北京,北京市,华北地区,10000.0,99999.0,1.0,实习生,False,False,2026-03-04,Java开发
Java开发,https://www.liepin.com/lptjob/80634713,Java开发工程师（2026届春招）(MJ033236),薪资面议,上海,应届,本科,招1人,3月4日更新,携程集团,https://www.liepin.com/company/182339/,"职位描述

招聘对象：本、硕、博。

毕业时间：2025 年 9 月至 2026 年 8 月期间毕业（中国大陆以毕业证为准，非中国大陆地区以教育部学位认证为准）且最高学历毕业后无全职工作经验的学生。



你将会负责：

1. 参与携程产品后端系统架构设计与核心模块开发，完成需求分析、技术方案设计、代码实现及质量保障；

2. 参与相关业务线的系统性能优化，包括但不限于代码重构、JVM调优、数据库性能提升及缓存策略设计；

3. 参与构建高可用、高可扩展性旅游服务体系，制定系统容灾降级方案，保障亿级用户服务稳定性。



我们期望你：

1. 深入理解数据结构与算法实现原理，掌握良好的计算机基础知识，具备代码性能调优的敏锐洞察力；

2. 具备编程开发思维，拥有良好的编码习惯，代码结构清晰，字段命名规范，冗余率低；

3. 热爱计算机科学和互联网技术，精通至少一门编程语言（Java/Golang），了解多线程编程，大数据相关技术，对开源项目有浓厚兴趣；

4. 了解数据库编程的基本知识，MySQL等至少一种关系型数据库的原理和操作；

5. 沟通能力强，具有技术驱动业务发展的意识，优秀的分析和解决问题能力，有开源项目贡献经历者优先。

截止日期：2026年05月31日
招聘人数：1人

职位来源：该职位来自第三方企业官网",,,,"['高新技术企业', '技能培训', '五险一金', '年度旅游', '年底双薪', '定期体检', '弹性工作', '节日礼物', '绩效奖金', '带薪年假', '混合办公', '轮岗转岗机会']",2026-05-15 14:52:52.707719,互联网,10000人以上,,,,上海,上海市,华东地区,10000.0,99999.0,1.0,应届生,False,False,2026-03-04,Java开发
Java开发,https://www.liepin.com/lptjob/80588047,JAVA开发实习生,100-150元/天,广州-天河区,实习,本科,招2人,3月3日更新,广州广电国际商贸有限公司,https://www.liepin.com/company/9441348/,"工作职责：
1、参与 ERP 系统需求分析、模块设计与接口开发，完成核心业务功能编码实现；
2、排查并解决系统运行中的 BUG、性能瓶颈及线上问题，保障系统稳定运行；
3、优化数据库设计、SQL 语句及系统架构，提升 ERP 响应速度与并发处理能力；
4、完成需求落地、联调测试与版本发布；
5、完成领导交待的其他工作。
任职要求：
1、熟悉JAVA，能独立完成后端程序开发;
2、熟悉SQL，熟悉非关系型数据库;
3、计算机专业本科及以上学历。


截止日期：2027年03月03日
招聘人数：2人",,,周末双休,"['绩效奖金', '午餐补助', '定期体检', '管理规范', '技能培训', '五险一金']",2026-05-15 14:54:01.847553,贸易/进出口,50-99人,2175.0,3262.0,2718.0,广州,广东省,华南地区,50.0,99.0,2.0,实习生,False,True,2026-03-03,Java开发
Java开发,https://www.liepin.com/lptjob/80217141,Java开发工程师,8-12k,上海-青浦区,应届,本科,招1人,90天前更新,格创东智(深圳)科技有限公司,https://www.liepin.com/company/9652334/,"岗位职责
1、参与公司互联网+能源工业平台的后端服务开发，负责核心功能模块的代码实现
2、协助完成前端界面开发，使用Vue等技术实现用户友好的交互界面
3、负责数据库设计、优化及日常维护，确保系统数据处理的准确性与高效性
4、参与系统的持续集成与部署，使用Docker、Jenkins等工具实现自动化运维
5、在Linux环境下进行开发、测试和问题排查
6、编写高质量的技术文档，参与代码评审和技术方案讨论

任职要求
1、本科及以上学历，计算机相关专业，有扎实的计算机基础知识
2、熟练掌握Java语言，了解Spring Boot框架及其生态
3、熟悉MySQL数据库，掌握基本的SQL优化技巧
4、了解Python、Vue、Docker、Jenkins、Linux等常用技术
5、具备良好的逻辑思维能力和学习能力，能够快速掌握新技术
6、积极主动，责任心强，具备良好的沟通表达能力和团队协作精神
7、形象端正，具备良好的职业素养

加分项
1、有个人技术博客、GitHub项目或技术竞赛经历
2、了解能源、工业物联网相关业务场景
3、熟悉微服务架构、分布式系统设计
我们提供
成长体系：一对一导师制，资深工程师全程指导
系统培训：定制化技术培训课程，涵盖业务、技术、软技能多维度
技术氛围：开放的技术交流环境，定期分享前沿技术
工作环境：舒适的工作环境，融洽的团队氛围
发展空间：清晰的职业发展通道，快速成长机会
福利待遇：有竞争力的薪酬、年度体检、团队活动、节日福利等

截止日期：2027年02月06日
招聘人数：1人",,,周末双休,"['高新技术企业', '定期体检', '弹性工作', '绩效奖金', '带薪年假', '通讯津贴', '五险一金', '节日礼物', '团队聚餐']",2026-05-15 14:54:24.193076,互联网,1000-2000人,8000.0,12000.0,10000.0,上海,上海市,华东地区,1000.0,2000.0,1.0,应届生,False,True,2026-02-14,Java开发
Java开发,https://www.liepin.com/lptjob/80023495,Java开发,200-400元/天,上海-浦东新区,实习,本科,招5人,今日更新,上海墨泊可士科技有限公司,https://www.liepin.com/company/21196455/,"岗位职责：
1、参与公司产品的需求评审和讨论
2、参与业务系统系统方案讨论、技术调研与相关技术编写
3、参与服务系统数据库设计、接口、开发、单元测试，保障完成研发目标
任职要求：
1、熟悉java编程、理解IO、多线程等基础能力
2、熟悉使用spring、springMVC、myBatis、springboot、springCloud等分布式微服务框架
3、熟悉使用Redis、mySQL、oracle等数据库，有一定的性能优化能力
4、熟练使用Maven、Git等版本控制工具
5、有责任心、学习能力强、工作积极，有较强的沟通合作能力

招聘人数：5人",,,,[],2026-05-15 14:55:01.335370,计算机软件,50-99人,4350.0,8700.0,6525.0,上海,上海市,华东地区,50.0,99.0,5.0,实习生,False,False,2026-05-15,Java开发
Java开发,https://www.liepin.com/lptjob/79408299,Java开发工程师（2026届）,薪资面议,武汉-洪山区,应届,硕士,招1人,90天前更新,第一创业,https://www.liepin.com/company/7864530/,"职责描述:
1、协助梳理业务需求，学习编写技术方案文档；
2、参与系统优化与技术研究，解决开发中的技术问题；
3、跟踪系统上线后的运行状态，协助处理运维问题。
任职要求:
1、硕士学历，信息技术等相关专业；
2、26年应届毕业生，具备扎实的 Java 语言基础，熟悉常用数据结构与算法；
3、了解 Spring、SpringBoot 等主流框架的原理及应用；
4、掌握 MySQL 数据库基本操作，熟悉 SQL 语言；
5、熟悉 Git/SVN 等版本控制工具，了解 Maven/Gradle 构建工具；
6、具备良好的学习能力和逻辑思维能力，能快速掌握新技术，优秀的沟通能力和团队协作意识，责任心强；
7、有实际项目开发经验（含课程设计 / 毕业设计 / 实习经历）者，对金融行业业务有一定了解或兴趣者优先。

截止日期：2026年12月26日
招聘人数：1人",,,,"['最佳证券公司', '最佳做市机构', '固收业务市场领先', '资管业务快速发展', '稳定核心管理团队', '领先的创新意识', '积极的进取精神', '一创摩根投行业务', '开放包容企业文化', '阳光公正MD职级', '布局全国综合券商', '丰厚奖金', '企业年金', '商业保险', '高大上办公环境', '自有食堂饮食健康']",2026-05-15 14:56:39.864283,基金/证券/期货,2000-5000人,,,,武汉,湖北省,华中地区,2000.0,5000.0,1.0,应届生,False,False,2026-02-14,Java开发
Java开发,https://www.liepin.com/lptjob/79301263,Java 开发工程师（实习生）,120-200元/天,上海-杨浦区,实习,硕士,招1人,2月27日更新,公安部第三研究所,https://www.liepin.com/company/8087229/,"岗位职责
1. 参与应用系统的功能开发、单元测试及代码评审，保障代码质量与系统稳定性；
2. 高效完成上级分配的开发任务，按时交付高质量成果；
3. 协助进行系统部署、数据库配置及性能调优，参与日常运维与故障排查；
4. 编写和维护项目相关技术文档，包括设计说明、接口文档等；
5. 积极响应并完成团队交办的其他技术任务。

任职要求
1. 学历背景：计算机科学、软件工程、人工智能等相关专业硕士及以上学历（特别优秀者可放宽至本科）；
2. 编程能力：扎实掌握 Java 语言，熟悉主流开发框架（如 Spring Boot、Spring Cloud），具备微服务架构开发经验；
3. 系统基础：理解 TCP/IP、HTTP 等网络协议，熟悉 Linux 操作系统，能熟练使用 Shell 脚本进行环境搭建与问题排查；
4. 数据库技能：熟练使用至少一种关系型数据库（如 MySQL、GaussDB、达梦、TiDB），掌握 SQL 编写、表结构设计、索引优化及分库分表策略；
5. 中间件经验：了解常用分布式中间件，如 Redis（缓存）、Kafka（消息队列）、MinIO（对象存储）等，具备实际使用或调试经验者优先；
6. 工程素养：掌握基本的数据结构、设计模式、操作系统原理及网络安全常识，理解分布式系统架构设计理念；
7. 软性能力：具备良好的需求理解与拆解能力，逻辑清晰，学习能力强，能独立分析并解决技术问题；
8. 加分项：有大模型相关开发经验、企业级管理系统设计或高并发系统实践经验者优先；
9. 实习要求：需线下实习（上海），持续 3 个月以上，每周出勤 不少于 3 天。

截止日期：2027年02月27日
招聘人数：1人",,,,"['高新技术企业', '带薪年假', '绩效奖金', '领导好', '扁平管理', '定期体检', '交通补助', '午餐补助', '五险一金', '岗位晋升']",2026-05-15 14:57:20.673312,计算机软件,1000-2000人,2610.0,4350.0,3480.0,上海,上海市,华东地区,1000.0,2000.0,1.0,实习生,False,False,2026-02-27,Java开发
Java开发,https://www.liepin.com/lptjob/79038037,JAVA开发工程师（可接受26应届，提供转正机会）,8-13k,广州-天河区,应届,本科,招1人,90天前更新,广州莲星科技有限公司,https://www.liepin.com/company/21276699/,"请注意：

需到公司线下面试哦

职责：
1、参与产品设计评审，并据此给出有建设性的实现方案；
2、根据产品设计的结果，能独立负责若干模块的设计和开发的迭代工作；
3、独立分析定位并解决技术问题，持续优化系统及用户体验；
4、配合产品经理做好过程管理，把控产品的每一阶段的交付；
要求：
1、本科及以上学历
2、了解云原生环境下的应用开发；了解spring framework、JPA(hibernate)、java nio、SQL；
3、有财、税系统工作经验者优先；
4、有前端技术经验、熟悉 vue、typescript者优先；

截止日期：2026年12月10日
招聘人数：1人",,,,[],2026-05-15 14:57:56.076903,计算机软件,50-99人,8000.0,13000.0,10500.0,广州,广东省,华南地区,50.0,99.0,1.0,应届生,False,False,2026-02-14,Java开发
Java开发,https://www.liepin.com/lptjob/78939221,JAVA开发/运维工程师（实习）,120-150元/天,济南-市中区,实习,本科,招5人,3月4日更新,东软集团有限公司,https://www.liepin.com/company/9278187/,"1、2026届毕业生，计算机相关专业，统招本科及以上学历，JAVA方向，需要提前实习且至少实习6个月。（非此要求勿投简历)  
2、必修专业课包括：数据库基础、java、数据结构，且专业课成绩在前30%，英语四级通过；  
3、做事积极、主动、耐心、踏实、高效，性格善于沟通；  
4、抗压能力强，择优转正。  
5、转正福利：五险一金、补充医疗保险、年度体检、年假、双节福利、采暖费、话补、年终奖  
6、base：济南
7、转正工资：6-8K

招聘人数：5人",,,,"['绩效奖金', '带薪年假', '技能培训', '定期体检', '五险一金', '生育补贴']",2026-05-15 14:59:30.569007,计算机软件,10000人以上,2610.0,3262.0,2936.0,济南,山东省,华东地区,10000.0,99999.0,5.0,实习生,False,False,2026-03-04,Java开发
Java开发,https://www.liepin.com/lptjob/78850651,java开发工程师,10-12k,广州-天河区,应届,本科,招2人,90天前更新,蜂助手,https://www.liepin.com/company/8854855/,"岗位职责：
1.参与系统软件和业务需求任务开发；
2.参与软件编码和单元测试、以及相关文档的编写；
3.参与并完成维护项目问题及故障解决，维护项目系统软件修改；

岗位要求：
1.统招本科以上学历，2026届应届毕业生。
2.良好的沟通表达能力，敢于表达自己，创新精神。
3.专业知识扎实，虚心向学，善于思考。
4.有良好的责任心以及团队合作精神。

薪酬福利：实习期间薪酬5000元/月。转正薪资结构：基本工资+绩效奖金+补贴。周末双休、五险一金、意外险、年度体检、股权激励等等

该岗位：
秋招offer。先通过笔试，面试，再进行实习，到毕业直接提供转正。（2026届毕业生）不接受仅实习。

截止日期：2026年12月02日
招聘人数：2人",,,周末双休,"['高新技术企业', '专精特新企业', '绩效奖金', '五险一金', '技能培训', '通讯津贴', '带薪年假', '节日礼物', '年度旅游', '弹性工作', '定期体检', '扁平管理', '团队聚餐', '岗位晋升', '午餐补助', '生育补贴', '股权激励', '办公补贴']",2026-05-15 15:00:07.866375,生活服务O2O,100-499人,10000.0,12000.0,11000.0,广州,广东省,华南地区,100.0,499.0,2.0,应届生,False,True,2026-02-14,Java开发
Java开发,https://www.liepin.com/lptjob/78699215,JAVA开发工程师,9-18k,杭州-西湖区,应届,本科,招1人,90天前更新,杭州科杉科技有限公司,https://www.liepin.com/company/21112799/,"职责描述：
1、参与高性能分布式服务端程序的系统设计，为交易业务提供稳定的系统支撑
2、参与复杂领域业务的系统设计，通过领域抽象和建模，建设可持续快速发展的具备良好扩展性、健壮性的系统
3、参与产品的开发和维护，完成从需求到设计、开发和上线等整个项目周期内的工作

任职要求：
1、热爱编程，熟悉掌握但不限于JAVA/C/C++等编程语言中的一种或几种，有良好的编程习惯
2、熟悉网络编程和多线程编程，对TCP/IP，HTTP等网络协议有一定的理解
3、熟悉任一mysql、postgrel、oracle数据库技术，了解其技术原理
4、对分布式系统设计和技术有一定了解，了解dubbo、springboot、redis、消息中间件等技术
5、对数据结构、算法有一定了解
6、学习能力强，对新事物保有好奇心，有良好的沟通能力和团队协同能力，善于独立思考并反思总结
7、熟悉Linux常用工具命令以及maven、git使用

截止日期：2026年11月25日
招聘人数：1人",,,,[],2026-05-15 15:00:29.520791,计算机软件,1-49人,9000.0,18000.0,13500.0,杭州,浙江省,华东地区,1.0,49.0,1.0,应届生,False,False,2026-02-14,Java开发
Java开发,https://www.liepin.com/lptjob/78597343,后端Java开发工程师（杭州+限应届生）,13-18k·13薪,天津-红桥区,应届,本科,招1人,90天前更新,学天教育,https://www.liepin.com/company/10030851/,"！！！总部管培生岗位，工作地点为杭州总部！！！
1）工作内容
①初级阶段（1-2年）
在导师的指导下
高质量完成核心业务代码的开发与重构
深入理解系统架构，参与技术债务清理与性能优化
系统的稳定性保障与故障排查
②中级阶段（2-3年）
主导核心项目或模块的技术方案设计和落地
作为项目负责人，协调资源，推动项目进度，确保按时高质量交付
跟踪业界前沿技术动态，尝试将应用新技术到实际项目中，并在团队中分享，扩大影响力
③高级阶段（4-5年）：
参与部门级技术规划和年度目标制定
协助技术经理进行任务分解、工作量评估与风险控制
指导和培养员工，参与面试、搭建团队
持续研究并引入新技术、新工具，驱动团队技术革新
2）任职要求
计算机相关专业，本科及以上学历，2026年毕业；
具备扎实的计算机基础知识，包括但不限于数据结构、算法、操作系统、计算机网络；
具备较好的Java编程能力，熟悉SpringBoot/Cloud微服务架构开发，有具体项目设计、开发经验者优先；
熟悉MySQL等关系型数据库的基本原理和使用，了解事务、索引等概念；
不满足于被动完成任务，渴望创造影响，有强烈的Ownership意识。具备极强的自学能力和复盘习惯，能快速吸收新知识并将其应用于实践；
思维缜密，善于分析问题本质，能够清晰地表达复杂技术观点，并初步具备说服他人、推动事情发展的能力；
具备利他精神，乐于分享和帮助同事。
以下情况优先考虑：
有亮眼的个人技术项目、开源项目贡献或在ACM/蓝桥杯等编程竞赛中获奖者优先;
有AI相关项目开发或者AI编程实践经验者优先;
在校期间有担任项目或者团队负责人、大型活动组织者优先。
3）未来发展
我们的目标是，在未来4-5年内，让您具备技术经理的核心能力，并独立负责一个技术方向或团队。
①第1-2年（深耕成长期）：技术尖兵与模块Owner
目标：成为特定领域的技术核心，能够独立负责核心模块的设计、开发与运维。
产出：具备解决复杂技术难题的能力，成为团队内部该模块的“第一责任人”。
②第3年（拓展期）：项目负责人与跨团队协作者
目标：从技术执行向项目管理和跨团队协作拓展。
产出：能够作为技术核心或项目负责人，协调前端、测试、产品等角色，主导中型项目的全流程交付。
③第4-5年（引领期）：团队赋能者与技术规划者
目标：培养领导力、技术战略眼光和团队管理能力。
产出：能够参与技术路线图制定，指导初级成员，进行技术选型决策，并逐步承担技术经理的部分职责（如任务分解、代码评审、团队建设等）
4）工作地点：杭州总部
5）岗位薪酬
月薪：13000-18000元/月*13个月
另有杭州地区生活补贴1万/年、租房补贴（本科生1万/年）/（研究生3万/年）

截止日期：2026年11月20日
招聘人数：1人",,,,"['高新技术企业', '瞪羚企业', '年底双薪', '五险一金', '带薪年假', '岗位晋升', '年度旅游', '扁平管理', '技能培训']",2026-05-15 15:02:28.504367,培训服务,2000-5000人,14083.0,19500.0,16792.0,天津,天津市,华北地区,2000.0,5000.0,1.0,应届生,False,False,2026-02-14,Java开发
Java开发,https://www.liepin.com/lptjob/78597307,后端Java开发工程师（杭州+限应届生）,13-18k·13薪,杭州-拱墅区,应届,本科,招1人,90天前更新,学天教育,https://www.liepin.com/company/10030851/,"！！！总部管培生岗位，工作地点为杭州总部！！！
1）工作内容
①初级阶段（1-2年）
在导师的指导下
高质量完成核心业务代码的开发与重构
深入理解系统架构，参与技术债务清理与性能优化
系统的稳定性保障与故障排查
②中级阶段（2-3年）
主导核心项目或模块的技术方案设计和落地
作为项目负责人，协调资源，推动项目进度，确保按时高质量交付
跟踪业界前沿技术动态，尝试将应用新技术到实际项目中，并在团队中分享，扩大影响力
③高级阶段（4-5年）：
参与部门级技术规划和年度目标制定
协助技术经理进行任务分解、工作量评估与风险控制
指导和培养员工，参与面试、搭建团队
持续研究并引入新技术、新工具，驱动团队技术革新
2）任职要求
计算机相关专业，本科及以上学历，2026年毕业；
具备扎实的计算机基础知识，包括但不限于数据结构、算法、操作系统、计算机网络；
具备较好的Java编程能力，熟悉SpringBoot/Cloud微服务架构开发，有具体项目设计、开发经验者优先；
熟悉MySQL等关系型数据库的基本原理和使用，了解事务、索引等概念；
不满足于被动完成任务，渴望创造影响，有强烈的Ownership意识。具备极强的自学能力和复盘习惯，能快速吸收新知识并将其应用于实践；
思维缜密，善于分析问题本质，能够清晰地表达复杂技术观点，并初步具备说服他人、推动事情发展的能力；
具备利他精神，乐于分享和帮助同事。
以下情况优先考虑：
有亮眼的个人技术项目、开源项目贡献或在ACM/蓝桥杯等编程竞赛中获奖者优先;
有AI相关项目开发或者AI编程实践经验者优先;
在校期间有担任项目或者团队负责人、大型活动组织者优先。
3）未来发展
我们的目标是，在未来4-5年内，让您具备技术经理的核心能力，并独立负责一个技术方向或团队。
①第1-2年（深耕成长期）：技术尖兵与模块Owner
目标：成为特定领域的技术核心，能够独立负责核心模块的设计、开发与运维。
产出：具备解决复杂技术难题的能力，成为团队内部该模块的“第一责任人”。
②第3年（拓展期）：项目负责人与跨团队协作者
目标：从技术执行向项目管理和跨团队协作拓展。
产出：能够作为技术核心或项目负责人，协调前端、测试、产品等角色，主导中型项目的全流程交付。
③第4-5年（引领期）：团队赋能者与技术规划者
目标：培养领导力、技术战略眼光和团队管理能力。
产出：能够参与技术路线图制定，指导初级成员，进行技术选型决策，并逐步承担技术经理的部分职责（如任务分解、代码评审、团队建设等）
4）工作地点：杭州总部
5）岗位薪酬
月薪：13000-18000元/月*13个月
另有杭州地区生活补贴1万/年、租房补贴（本科生1万/年）/（研究生3万/年）

截止日期：2026年11月20日
招聘人数：1人",,,,"['高新技术企业', '瞪羚企业', '年底双薪', '五险一金', '带薪年假', '岗位晋升', '年度旅游', '扁平管理', '技能培训']",2026-05-15 15:02:55.895537,培训服务,2000-5000人,14083.0,19500.0,16792.0,杭州,浙江省,华东地区,2000.0,5000.0,1.0,应届生,False,False,2026-02-14,Java开发
